PRISM Time Series Data
Locations: 31
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1966-01 - 1980-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2018-Nov-13
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
UC1529013,-120.1137,35.5657,580.0,1978-03,87.33,7.5,12.9,18.2
UC1529013,-120.1137,35.5657,580.0,1978-04,73.62,5.4,12.0,18.5
UC1529013,-120.1137,35.5657,580.0,1978-05,0.00,8.2,17.5,26.9
UC1529013,-120.1137,35.5657,580.0,1978-06,0.00,11.2,21.4,31.7
UC1529013,-120.1137,35.5657,580.0,1978-07,0.00,14.0,24.7,35.3
UC1529013,-120.1137,35.5657,580.0,1978-08,0.00,14.7,24.6,34.5
UC1529013,-120.1137,35.5657,580.0,1978-09,36.30,11.2,20.3,29.3
UC1529013,-120.1137,35.5657,580.0,1978-10,0.00,11.3,20.4,29.4
UC1529013,-120.1137,35.5657,580.0,1978-11,31.53,2.8,9.9,17.1
UC1529013,-120.1137,35.5657,580.0,1978-12,28.69,-0.3,5.7,11.8
UC1529013,-120.1137,35.5657,580.0,1979-01,82.67,2.1,7.5,12.8
UC1529013,-120.1137,35.5657,580.0,1979-02,83.36,2.5,8.3,14.0
UC1529013,-120.1137,35.5657,580.0,1979-03,72.13,5.8,11.3,16.7
UC1529013,-120.1137,35.5657,580.0,1979-04,1.57,4.2,12.8,21.3
UC1529013,-120.1137,35.5657,580.0,1979-05,0.00,8.4,18.2,28.0
UC1529013,-120.1137,35.5657,580.0,1979-06,0.00,10.0,21.6,33.2
UC1529013,-120.1137,35.5657,580.0,1979-07,0.00,13.7,24.2,34.7
UC1529013,-120.1137,35.5657,580.0,1979-08,0.00,13.7,23.4,33.1
UC1529013,-120.1137,35.5657,580.0,1979-09,4.62,12.2,22.7,33.1
UC1529013,-120.1137,35.5657,580.0,1979-10,19.16,11.2,18.7,26.2
UC1529013,-120.1137,35.5657,580.0,1979-11,13.05,3.2,10.9,18.7
UC1529013,-120.1137,35.5657,580.0,1979-12,34.40,0.5,9.1,17.6
UC1529013,-120.1137,35.5657,580.0,1980-01,87.02,4.7,9.7,14.8
UC1529013,-120.1137,35.5657,580.0,1980-02,99.08,5.3,11.1,16.9
UC1529013,-120.1137,35.5657,580.0,1980-03,39.21,3.1,9.6,16.1
UC1529013,-120.1137,35.5657,580.0,1980-04,22.15,5.5,13.3,21.2
UC1529013,-120.1137,35.5657,580.0,1980-05,5.97,7.6,15.9,24.2
UC1529013,-120.1137,35.5657,580.0,1980-06,0.00,8.6,18.8,29.1
UC1529013,-120.1137,35.5657,580.0,1980-07,3.49,14.6,24.7,34.7
UC1529013,-120.1137,35.5657,580.0,1980-08,0.00,13.3,23.6,34.0
UC1529013,-120.1137,35.5657,580.0,1980-09,0.00,10.6,20.8,31.1
UC1529013,-120.1137,35.5657,580.0,1980-10,0.00,9.8,19.1,28.5
UC1529013,-120.1137,35.5657,580.0,1980-11,0.00,2.0,11.6,21.1
UC1529013,-120.1137,35.5657,580.0,1980-12,7.91,1.2,9.6,18.0

CAS-BOT-BC38,-119.2224,34.7273,1460.0,1966-01,54.44,-5.1,2.6,10.2
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1966-02,29.82,-4.6,2.3,9.2
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1966-03,1.37,-1.2,7.2,15.6
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1966-04,0.00,2.3,12.4,22.4
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1966-05,3.17,3.8,14.5,25.3
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1966-06,0.00,5.7,17.4,29.0
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1966-07,0.00,8.7,20.1,31.6
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1966-08,2.14,9.5,22.0,34.4
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1966-09,4.74,4.8,16.5,28.1
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1966-10,3.11,2.3,13.3,24.3
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1966-11,125.83,-0.5,7.6,15.7
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1966-12,235.34,-2.7,4.3,11.3
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1967-01,142.45,-3.5,4.6,12.8
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1967-02,13.00,-2.5,5.7,13.9
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1967-03,75.99,-2.0,6.1,14.1
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1967-04,173.39,-4.6,3.7,12.0
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1967-05,2.15,2.9,13.2,23.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1967-06,0.01,3.9,15.2,26.4
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1967-07,0.00,10.9,22.8,34.7
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1967-08,0.02,10.8,23.3,35.7
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1967-09,10.77,7.1,18.2,29.2
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1967-10,0.00,3.4,14.4,25.4
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1967-11,133.44,1.5,9.8,18.0
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1967-12,48.42,-5.5,1.6,8.8
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1968-01,27.20,-4.2,3.7,11.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1968-02,36.94,0.3,7.0,13.8
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1968-03,86.35,-1.4,6.9,15.2
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1968-04,29.10,-0.2,9.7,19.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1968-05,0.00,2.5,13.0,23.6
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1968-06,0.00,6.8,18.3,29.7
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1968-07,0.00,10.1,21.7,33.2
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1968-08,0.70,7.3,19.0,30.7
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1968-09,0.00,6.1,17.7,29.3
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1968-10,25.23,2.4,12.5,22.6
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1968-11,17.07,-1.3,6.9,15.1
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1968-12,52.40,-5.2,1.9,9.1
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1969-01,616.32,-2.2,4.6,11.3
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1969-02,395.38,-4.1,1.9,7.9
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1969-03,34.92,-3.0,5.3,13.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1969-04,46.08,-0.4,8.8,18.0
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1969-05,2.26,3.8,14.1,24.4
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1969-06,0.00,5.6,15.8,25.9
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1969-07,2.16,9.5,21.1,32.7
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1969-08,0.00,9.7,22.2,34.7
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1969-09,0.00,6.7,18.3,29.8
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1969-10,0.00,0.4,10.8,21.2
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1969-11,49.05,0.0,8.3,16.6
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1969-12,5.65,-3.5,4.4,12.4
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1970-01,69.25,-3.1,4.1,11.3
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1970-02,60.05,-1.8,5.6,13.0
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1970-03,168.50,-1.5,6.5,14.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1970-04,0.00,-2.5,7.4,17.3
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1970-05,0.00,2.9,14.1,25.2
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1970-06,0.00,6.1,17.7,29.4
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1970-07,0.00,10.3,22.4,34.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1970-08,0.00,9.1,21.6,34.2
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1970-09,0.00,4.7,17.0,29.3
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1970-10,0.00,1.4,12.2,23.0
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1970-11,155.06,-0.4,7.8,15.9
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1970-12,186.44,-4.8,1.8,8.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1971-01,27.74,-4.0,3.8,11.6
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1971-02,34.71,-3.5,4.2,12.0
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1971-03,18.76,-2.5,5.9,14.2
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1971-04,15.68,-1.9,7.3,16.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1971-05,16.38,0.9,10.8,20.7
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1971-06,0.00,5.3,16.3,27.4
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1971-07,0.00,9.9,21.7,33.4
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1971-08,0.00,10.3,22.3,34.4
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1971-09,0.16,6.2,17.7,29.3
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1971-10,5.51,-0.1,11.0,22.2
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1971-11,12.27,-2.5,6.3,15.1
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1971-12,268.33,-6.3,0.3,6.9
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1972-01,5.18,-5.5,2.6,10.8
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1972-02,9.13,-2.6,5.9,14.4
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1972-03,0.00,0.2,9.7,19.2
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1972-04,5.46,-0.2,9.8,19.8
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1972-05,1.65,2.8,13.9,25.0
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1972-06,3.81,6.7,18.1,29.6
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1972-07,0.00,10.2,22.1,34.0
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1972-08,7.42,7.8,20.2,32.6
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1972-09,1.17,4.9,15.9,26.9
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1972-10,7.91,0.8,10.9,21.0
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1972-11,115.59,-2.5,5.4,13.2
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1972-12,25.70,-5.4,2.0,9.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1973-01,162.35,-5.4,1.9,9.1
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1973-02,325.87,-2.2,4.1,10.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1973-03,116.52,-3.8,3.2,10.1
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1973-04,0.00,-0.5,9.1,18.6
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1973-05,0.13,3.7,14.6,25.6
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1973-06,0.00,7.1,18.8,30.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1973-07,0.00,9.0,20.9,32.8
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1973-08,0.00,8.7,20.5,32.3
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1973-09,0.00,3.9,15.7,27.6
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1973-10,12.66,1.4,12.3,23.3
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1973-11,50.23,-2.3,5.6,13.4
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1973-12,43.76,-2.8,4.5,11.9
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1974-01,229.73,-4.9,2.3,9.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1974-02,0.00,-3.9,4.3,12.6
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1974-03,90.82,-1.6,6.2,14.0
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1974-04,12.01,-1.8,8.4,18.6
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1974-05,1.09,2.4,13.3,24.3
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1974-06,0.00,6.2,18.0,29.9
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1974-07,0.13,8.7,20.6,32.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1974-08,19.12,7.5,20.1,32.7
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1974-09,0.00,7.2,19.2,31.2
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1974-10,22.75,2.6,12.7,22.9
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1974-11,4.55,-1.5,7.1,15.6
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1974-12,189.63,-5.1,2.7,10.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1975-01,0.00,-4.2,4.3,12.9
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1975-02,111.27,-4.1,3.3,10.6
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1975-03,147.11,-2.9,4.5,12.0
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1975-04,48.41,-3.5,5.3,14.1
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1975-05,1.28,1.8,12.9,24.0
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1975-06,0.00,5.5,17.2,28.9
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1975-07,0.00,7.9,19.9,31.9
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1975-08,0.00,6.8,19.2,31.7
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1975-09,26.90,6.8,18.5,30.3
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1975-10,6.16,0.8,11.5,22.1
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1975-11,2.95,-2.3,6.5,15.4
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1975-12,4.97,-3.7,5.0,13.6
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1976-01,0.00,-4.3,5.0,14.4
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1976-02,170.52,-2.9,4.6,12.2
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1976-03,43.72,-3.3,5.5,14.2
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1976-04,26.24,-2.2,7.1,16.4
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1976-05,1.20,3.7,14.6,25.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1976-06,3.83,5.4,17.4,29.4
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1976-07,0.38,9.0,20.6,32.3
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1976-08,0.01,6.3,17.9,29.6
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1976-09,123.66,6.3,16.4,26.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1976-10,7.57,2.7,13.2,23.8
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1976-11,12.17,0.8,9.6,18.3
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1976-12,13.25,-4.3,4.8,13.9
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1977-01,130.56,-4.1,3.3,10.7
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1977-02,4.21,-1.5,7.2,15.9
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1977-03,50.14,-4.4,4.1,12.7
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1977-04,0.00,0.5,10.9,21.2
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1977-05,79.03,0.2,9.6,19.1
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1977-06,0.04,7.2,18.7,30.2
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1977-07,0.00,8.8,20.8,32.7
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1977-08,24.23,8.9,20.8,32.6
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1977-09,0.00,5.0,16.4,27.9
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1977-10,1.38,2.3,13.5,24.6
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1977-11,5.44,-1.1,8.1,17.2
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1977-12,174.94,-0.6,6.7,14.0
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1978-01,233.94,-2.5,4.2,11.0
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1978-02,328.99,-2.9,4.3,11.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1978-03,316.60,0.6,7.9,15.1
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1978-04,115.05,-0.9,7.5,15.9
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1978-05,0.19,2.4,13.4,24.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1978-06,0.00,6.1,17.7,29.3
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1978-07,0.00,8.3,20.4,32.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1978-08,7.95,7.6,19.8,32.1
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1978-09,45.54,4.9,16.1,27.3
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1978-10,0.00,4.7,15.7,26.8
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1978-11,63.21,-3.3,5.0,13.2
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1978-12,66.78,-6.1,1.8,9.8
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1979-01,136.43,-4.8,1.7,8.1
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1979-02,158.14,-4.3,2.8,10.0
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1979-03,174.77,-1.6,5.9,13.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1979-04,0.00,-1.4,8.6,18.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1979-05,1.13,3.2,14.2,25.1
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1979-06,0.00,6.4,18.4,30.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1979-07,0.00,8.3,20.4,32.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1979-08,6.64,7.7,19.5,31.4
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1979-09,6.73,7.2,19.2,31.1
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1979-10,17.21,2.9,13.0,23.1
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1979-11,20.20,-2.2,6.1,14.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1979-12,49.77,-2.7,6.0,14.6
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1980-01,210.03,-0.9,5.5,11.9
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1980-02,390.56,-0.9,6.3,13.5
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1980-03,100.19,-2.5,5.3,13.1
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1980-04,18.19,-0.0,9.5,19.1
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1980-05,6.59,1.3,11.0,20.8
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1980-06,0.00,4.2,15.5,26.8
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1980-07,0.00,9.5,21.1,32.7
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1980-08,0.00,8.2,20.1,32.0
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1980-09,0.00,4.7,16.5,28.3
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1980-10,0.00,3.3,14.4,25.4
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1980-11,0.00,-0.3,8.9,18.0
CAS-BOT-BC38,-119.2224,34.7273,1460.0,1980-12,40.64,-2.0,7.0,16.0

CAS-BOT-BC38,-120.2090,35.7800,618.0,1966-01,31.95,-0.3,6.1,12.5
CAS-BOT-BC38,-120.2090,35.7800,618.0,1966-02,20.72,0.5,6.9,13.3
CAS-BOT-BC38,-120.2090,35.7800,618.0,1966-03,2.01,3.8,11.6,19.5
CAS-BOT-BC38,-120.2090,35.7800,618.0,1966-04,0.90,6.0,15.6,25.2
CAS-BOT-BC38,-120.2090,35.7800,618.0,1966-05,0.00,9.0,18.6,28.2
CAS-BOT-BC38,-120.2090,35.7800,618.0,1966-06,1.81,11.9,21.6,31.3
CAS-BOT-BC38,-120.2090,35.7800,618.0,1966-07,4.20,13.5,23.8,34.1
CAS-BOT-BC38,-120.2090,35.7800,618.0,1966-08,0.00,16.4,26.5,36.7
CAS-BOT-BC38,-120.2090,35.7800,618.0,1966-09,14.36,10.7,20.7,30.8
CAS-BOT-BC38,-120.2090,35.7800,618.0,1966-10,0.00,9.8,18.2,26.6
CAS-BOT-BC38,-120.2090,35.7800,618.0,1966-11,53.69,4.9,11.1,17.2
CAS-BOT-BC38,-120.2090,35.7800,618.0,1966-12,129.32,1.3,7.5,13.6
CAS-BOT-BC38,-120.2090,35.7800,618.0,1967-01,79.37,1.3,7.9,14.5
CAS-BOT-BC38,-120.2090,35.7800,618.0,1967-02,14.48,1.8,9.2,16.6
CAS-BOT-BC38,-120.2090,35.7800,618.0,1967-03,72.57,3.0,9.5,16.0
CAS-BOT-BC38,-120.2090,35.7800,618.0,1967-04,114.04,0.9,7.3,13.8
CAS-BOT-BC38,-120.2090,35.7800,618.0,1967-05,6.60,7.8,17.0,26.2
CAS-BOT-BC38,-120.2090,35.7800,618.0,1967-06,3.58,10.0,19.6,29.1
CAS-BOT-BC38,-120.2090,35.7800,618.0,1967-07,0.00,17.1,27.4,37.7
CAS-BOT-BC38,-120.2090,35.7800,618.0,1967-08,0.00,17.5,27.8,38.2
CAS-BOT-BC38,-120.2090,35.7800,618.0,1967-09,30.53,14.4,23.8,33.2
CAS-BOT-BC38,-120.2090,35.7800,618.0,1967-10,0.02,10.4,18.9,27.4
CAS-BOT-BC38,-120.2090,35.7800,618.0,1967-11,57.43,6.4,13.5,20.5
CAS-BOT-BC38,-120.2090,35.7800,618.0,1967-12,39.06,-1.0,5.8,12.6
CAS-BOT-BC38,-120.2090,35.7800,618.0,1968-01,21.73,-1.0,6.5,14.0
CAS-BOT-BC38,-120.2090,35.7800,618.0,1968-02,27.98,5.2,11.0,16.8
CAS-BOT-BC38,-120.2090,35.7800,618.0,1968-03,38.69,3.5,11.0,18.6
CAS-BOT-BC38,-120.2090,35.7800,618.0,1968-04,20.64,6.2,14.5,22.8
CAS-BOT-BC38,-120.2090,35.7800,618.0,1968-05,3.84,6.9,16.6,26.4
CAS-BOT-BC38,-120.2090,35.7800,618.0,1968-06,0.00,12.2,22.6,33.0
CAS-BOT-BC38,-120.2090,35.7800,618.0,1968-07,0.00,16.2,26.3,36.4
CAS-BOT-BC38,-120.2090,35.7800,618.0,1968-08,0.00,13.1,23.1,33.0
CAS-BOT-BC38,-120.2090,35.7800,618.0,1968-09,0.00,12.1,22.3,32.4
CAS-BOT-BC38,-120.2090,35.7800,618.0,1968-10,46.62,9.7,17.4,25.0
CAS-BOT-BC38,-120.2090,35.7800,618.0,1968-11,37.15,4.6,10.6,16.5
CAS-BOT-BC38,-120.2090,35.7800,618.0,1968-12,68.65,-0.4,6.1,12.6
CAS-BOT-BC38,-120.2090,35.7800,618.0,1969-01,267.34,1.9,7.2,12.6
CAS-BOT-BC38,-120.2090,35.7800,618.0,1969-02,212.19,0.9,6.0,11.2
CAS-BOT-BC38,-120.2090,35.7800,618.0,1969-03,19.64,2.0,9.4,16.7
CAS-BOT-BC38,-120.2090,35.7800,618.0,1969-04,43.28,5.2,12.9,20.5
CAS-BOT-BC38,-120.2090,35.7800,618.0,1969-05,0.00,9.4,18.5,27.6
CAS-BOT-BC38,-120.2090,35.7800,618.0,1969-06,0.00,11.4,20.1,28.8
CAS-BOT-BC38,-120.2090,35.7800,618.0,1969-07,0.00,15.4,25.5,35.7
CAS-BOT-BC38,-120.2090,35.7800,618.0,1969-08,0.00,14.8,25.6,36.5
CAS-BOT-BC38,-120.2090,35.7800,618.0,1969-09,7.13,13.5,23.3,33.1
CAS-BOT-BC38,-120.2090,35.7800,618.0,1969-10,3.93,7.9,15.9,23.9
CAS-BOT-BC38,-120.2090,35.7800,618.0,1969-11,16.76,2.5,11.4,20.3
CAS-BOT-BC38,-120.2090,35.7800,618.0,1969-12,21.28,1.9,8.6,15.2
CAS-BOT-BC38,-120.2090,35.7800,618.0,1970-01,74.80,2.8,8.8,14.8
CAS-BOT-BC38,-120.2090,35.7800,618.0,1970-02,23.76,3.5,10.1,16.7
CAS-BOT-BC38,-120.2090,35.7800,618.0,1970-03,71.86,4.1,10.8,17.6
CAS-BOT-BC38,-120.2090,35.7800,618.0,1970-04,2.47,2.8,11.2,19.6
CAS-BOT-BC38,-120.2090,35.7800,618.0,1970-05,0.00,7.3,17.6,28.0
CAS-BOT-BC38,-120.2090,35.7800,618.0,1970-06,0.00,12.1,21.8,31.5
CAS-BOT-BC38,-120.2090,35.7800,618.0,1970-07,0.00,15.8,26.2,36.5
CAS-BOT-BC38,-120.2090,35.7800,618.0,1970-08,0.00,14.9,25.3,35.6
CAS-BOT-BC38,-120.2090,35.7800,618.0,1970-09,0.00,10.3,21.4,32.4
CAS-BOT-BC38,-120.2090,35.7800,618.0,1970-10,0.77,9.4,17.6,25.8
CAS-BOT-BC38,-120.2090,35.7800,618.0,1970-11,89.99,4.6,11.5,18.4
CAS-BOT-BC38,-120.2090,35.7800,618.0,1970-12,103.62,1.9,7.3,12.7
CAS-BOT-BC38,-120.2090,35.7800,618.0,1971-01,18.71,0.1,6.8,13.4
CAS-BOT-BC38,-120.2090,35.7800,618.0,1971-02,5.44,0.3,7.3,14.3
CAS-BOT-BC38,-120.2090,35.7800,618.0,1971-03,13.54,2.7,10.1,17.4
CAS-BOT-BC38,-120.2090,35.7800,618.0,1971-04,20.43,4.0,12.1,20.3
CAS-BOT-BC38,-120.2090,35.7800,618.0,1971-05,24.17,6.7,15.0,23.4
CAS-BOT-BC38,-120.2090,35.7800,618.0,1971-06,0.00,10.8,20.7,30.6
CAS-BOT-BC38,-120.2090,35.7800,618.0,1971-07,0.00,16.2,26.1,36.0
CAS-BOT-BC38,-120.2090,35.7800,618.0,1971-08,0.00,16.1,26.0,36.0
CAS-BOT-BC38,-120.2090,35.7800,618.0,1971-09,0.00,12.1,22.1,32.0
CAS-BOT-BC38,-120.2090,35.7800,618.0,1971-10,4.11,7.2,15.9,24.6
CAS-BOT-BC38,-120.2090,35.7800,618.0,1971-11,18.54,1.5,9.7,17.9
