"id","clim_year","clim_month","clim_date","elev_prism_m","ppt_mm","tmin","tave","tmax"
"CAS-BOT-BC38",1956,8,195608,1460,0,5.7,18.7,31.6
"CAS-BOT-BC38",1956,9,195609,1460,0,5.6,18.1,30.6
"CAS-BOT-BC38",1956,10,195610,1460,4.38,1,11.2,21.4
"CAS-BOT-BC38",1956,11,195611,1460,0,-1.1,8.5,18
"CAS-BOT-BC38",1956,12,195612,1460,9.98,-2.8,5.6,13.9
"CAS-BOT-BC38",1957,1,195701,1460,156.65,-5.4,1.3,7.9
"CAS-BOT-BC38",1957,2,195702,1460,73.27,0,6.7,13.4
"CAS-BOT-BC38",1957,3,195703,1460,49.96,-1,6.5,14
"CAS-BOT-BC38",1957,4,195704,1460,54.73,-0.4,9,18.3
"CAS-BOT-BC38",1957,5,195705,1460,32.84,1.2,11.2,21.2
"CAS-BOT-BC38",1957,6,195706,1460,4.45,7.2,19,30.7
"CAS-BOT-BC38",1957,7,195707,1460,0,8.8,21,33.2
"CAS-BOT-BC38",1957,8,195708,1460,0,7.6,20.1,32.7
"CAS-BOT-BC38",1957,9,195709,1460,1.95,5,17,29.1
"CAS-BOT-BC38",1957,10,195710,1460,45.52,0.9,10.7,20.4
"CAS-BOT-BC38",1957,11,195711,1460,15.02,-2.5,5.8,14
"CAS-BOT-BC38",1957,12,195712,1460,188.69,-2.2,5.4,13
"CAS-BOT-BC38",1958,1,195801,1460,73.77,-2.8,4.8,12.5
"CAS-BOT-BC38",1958,2,195802,1460,264.44,-0.6,5.9,12.4
"CAS-BOT-BC38",1958,3,195803,1460,182.82,-3.3,3.6,10.5
"CAS-BOT-BC38",1958,4,195804,1460,215.45,0.4,9.2,18
"CAS-BOT-BC38",1958,5,195805,1460,8.12,3.5,14.3,25.2
"CAS-BOT-BC38",1958,6,195806,1460,0,4.7,16.2,27.7
"CAS-BOT-BC38",1958,7,195807,1460,0,8.3,20.3,32.2
"CAS-BOT-BC38",1958,8,195808,1460,0,10.1,22.4,34.8
"CAS-BOT-BC38",1958,9,195809,1460,54.98,6.3,18.1,29.9
"CAS-BOT-BC38",1958,10,195810,1460,1.76,4.5,15.4,26.4
"CAS-BOT-BC38",1958,11,195811,1460,5.06,-1.1,7.8,16.7
"CAS-BOT-BC38",1958,12,195812,1460,0.33,-0.1,8.3,16.7
"CAS-BOT-BC38",1959,1,195901,1460,77.09,-2.4,5.5,13.4
"CAS-BOT-BC38",1959,2,195902,1460,197.36,-4.1,2.8,9.7
"CAS-BOT-BC38",1959,3,195903,1460,0,-0.2,8.9,17.9
"CAS-BOT-BC38",1959,4,195904,1460,31.88,2.6,12.6,22.6
"CAS-BOT-BC38",1959,5,195905,1460,0,1.4,12,22.6
"CAS-BOT-BC38",1959,6,195906,1460,0,6.9,18.8,30.6
"CAS-BOT-BC38",1959,7,195907,1460,0,11.1,23.3,35.5
"CAS-BOT-BC38",1959,8,195908,1460,0,8.9,20.9,32.9
"CAS-BOT-BC38",1959,9,195909,1460,1.26,5.1,16.3,27.5
"CAS-BOT-BC38",1959,10,195910,1460,0,3.7,14.4,25.1
"CAS-BOT-BC38",1959,11,195911,1460,0,0.1,9.7,19.4
"CAS-BOT-BC38",1959,12,195912,1460,35.33,-2,5.6,13.3
"CAS-BOT-BC38",1960,1,196001,1460,100.2,-5.2,1.6,8.4
"CAS-BOT-BC38",1960,2,196002,1460,68.59,-3.2,3.5,10.3
"CAS-BOT-BC38",1960,3,196003,1460,35.24,-0.1,8.2,16.6
"CAS-BOT-BC38",1960,4,196004,1460,64.54,0.2,9.7,19.1
"CAS-BOT-BC38",1960,5,196005,1460,0,2.3,13.1,23.9
"CAS-BOT-BC38",1960,6,196006,1460,0,8.4,20.5,32.5
"CAS-BOT-BC38",1960,7,196007,1460,0,10.8,22.7,34.7
"CAS-BOT-BC38",1960,8,196008,1460,0,8.1,21,33.8
"CAS-BOT-BC38",1960,9,196009,1460,0,6.8,18.9,31
"CAS-BOT-BC38",1960,10,196010,1460,1.47,1.5,12.2,23
"CAS-BOT-BC38",1960,11,196011,1460,129.14,-1.5,6.3,14.2
"CAS-BOT-BC38",1960,12,196012,1460,11.57,-3.5,4.4,12.3
"CAS-BOT-BC38",1961,1,196101,1460,42.2,-2.5,5.9,14.2
"CAS-BOT-BC38",1961,2,196102,1460,0.33,-2.1,5.5,13.1
"CAS-BOT-BC38",1961,3,196103,1460,16.01,-2.3,5.7,13.8
"CAS-BOT-BC38",1961,4,196104,1460,6.88,0.3,10.4,20.5
"CAS-BOT-BC38",1961,5,196105,1460,1.22,0.9,11.3,21.7
"CAS-BOT-BC38",1961,6,196106,1460,0,8.3,19.8,31.3
"CAS-BOT-BC38",1961,7,196107,1460,0,10.8,22.7,34.5
"CAS-BOT-BC38",1961,8,196108,1460,10.62,9.9,21.7,33.4
"CAS-BOT-BC38",1961,9,196109,1460,0,4.4,16.2,27.9
"CAS-BOT-BC38",1961,10,196110,1460,0,2.2,12.7,23.3
"CAS-BOT-BC38",1961,11,196111,1460,89.11,-2.6,5.9,14.4
"CAS-BOT-BC38",1961,12,196112,1460,49.33,-3.5,3.5,10.5
"CAS-BOT-BC38",1962,1,196201,1460,68.92,-4.3,3.7,11.6
"CAS-BOT-BC38",1962,2,196202,1460,506.54,-2.3,3.6,9.6
"CAS-BOT-BC38",1962,3,196203,1460,40.02,-3.9,3.4,10.6
"CAS-BOT-BC38",1962,4,196204,1460,0,2,11.9,21.9
"CAS-BOT-BC38",1962,5,196205,1460,6.09,0.6,11,21.4
"CAS-BOT-BC38",1962,6,196206,1460,0,5.5,17.4,29.2
"CAS-BOT-BC38",1962,7,196207,1460,0,8.4,20.7,33
"CAS-BOT-BC38",1962,8,196208,1460,0,8.3,20.8,33.3
"CAS-BOT-BC38",1962,9,196209,1460,0,5.3,17.5,29.8
"CAS-BOT-BC38",1962,10,196210,1460,8.28,2.2,12.6,23
"CAS-BOT-BC38",1962,11,196211,1460,0,-0.1,8.5,17.2
"CAS-BOT-BC38",1962,12,196212,1460,1.45,-2.2,6,14.2
"CAS-BOT-BC38",1963,1,196301,1460,7.75,-5.2,3.1,11.5
"CAS-BOT-BC38",1963,2,196302,1460,169.85,1.1,8.3,15.4
"CAS-BOT-BC38",1963,3,196303,1460,77.21,-2.8,5.1,13
"CAS-BOT-BC38",1963,4,196304,1460,66.75,-2.2,6.7,15.5
"CAS-BOT-BC38",1963,5,196305,1460,4.78,3.1,12.9,22.8
"CAS-BOT-BC38",1963,6,196306,1460,10.73,4.8,15.6,26.4
"CAS-BOT-BC38",1963,7,196307,1460,0,7.9,19.7,31.5
"CAS-BOT-BC38",1963,8,196308,1460,0.51,7.8,20.1,32.4
"CAS-BOT-BC38",1963,9,196309,1460,59.82,7.4,18.5,29.5
"CAS-BOT-BC38",1963,10,196310,1460,17.45,3.9,13.1,22.3
"CAS-BOT-BC38",1963,11,196311,1460,85.65,-0.5,7,14.5
"CAS-BOT-BC38",1963,12,196312,1460,0.22,-3,5.1,13.2
"CAS-BOT-BC38",1964,1,196401,1460,67.08,-4.8,2.9,10.6
"CAS-BOT-BC38",1964,2,196402,1460,0.12,-4.3,4.2,12.7
"CAS-BOT-BC38",1964,3,196403,1460,43.67,-3.8,4.4,12.5
"CAS-BOT-BC38",1964,4,196404,1460,59.26,-0.9,8.5,17.9
"CAS-BOT-BC38",1964,5,196405,1460,8.16,1.2,11.5,21.8
"CAS-BOT-BC38",1964,6,196406,1460,1.8,5,16.3,27.5
"CAS-BOT-BC38",1964,7,196407,1460,0,9.4,21.2,33
"CAS-BOT-BC38",1964,8,196408,1460,3.1,9,21.1,33.2
"CAS-BOT-BC38",1964,9,196409,1460,0,4.6,16.3,28
"CAS-BOT-BC38",1964,10,196410,1460,22.42,4.7,15.4,26.1
"CAS-BOT-BC38",1964,11,196411,1460,44.81,-2.5,4.8,12
"CAS-BOT-BC38",1964,12,196412,1460,133.91,-2.1,4.4,10.9
"CAS-BOT-BC38",1965,1,196501,1460,16.61,-3,4.5,12
"CAS-BOT-BC38",1965,2,196502,1460,9.35,-3,4.9,12.8
"CAS-BOT-BC38",1965,3,196503,1460,20.92,-2,5.4,12.8
"CAS-BOT-BC38",1965,4,196504,1460,179.39,-0.7,8,16.7
"CAS-BOT-BC38",1965,5,196505,1460,0,1.8,12.3,22.9
"CAS-BOT-BC38",1965,6,196506,1460,0,3.1,14.3,25.5
"CAS-BOT-BC38",1965,7,196507,1460,0.94,8.2,20,31.8
"CAS-BOT-BC38",1965,8,196508,1460,10.07,9.2,21,32.8
"CAS-BOT-BC38",1965,9,196509,1460,7.71,2.9,14.3,25.7
"CAS-BOT-BC38",1965,10,196510,1460,0,4,15,26
"CAS-BOT-BC38",1965,11,196511,1460,371.44,0.6,7.8,15
"CAS-BOT-BC38",1965,12,196512,1460,179.26,-3.8,2.4,8.7
"CAS-BOT-BC38",1951,1,195101,618,47.81,0.8,6.8,12.8
"CAS-BOT-BC38",1951,2,195102,618,29.97,1.3,8,14.7
"CAS-BOT-BC38",1951,3,195103,618,7.94,2.1,9.9,17.7
"CAS-BOT-BC38",1951,4,195104,618,21.22,5.5,13.8,22.1
"CAS-BOT-BC38",1951,5,195105,618,3.88,8.3,17.6,26.9
"CAS-BOT-BC38",1951,6,195106,618,0,11.8,21.8,31.7
"CAS-BOT-BC38",1951,7,195107,618,0,14.9,25.3,35.7
"CAS-BOT-BC38",1951,8,195108,618,0,14.6,25.1,35.6
"CAS-BOT-BC38",1951,9,195109,618,0,12.8,23.1,33.5
"CAS-BOT-BC38",1951,10,195110,618,10.84,8.9,17.4,25.9
"CAS-BOT-BC38",1951,11,195111,618,44.95,4.5,11.5,18.6
"CAS-BOT-BC38",1951,12,195112,618,100.04,0.2,6,11.8
"CAS-BOT-BC38",1952,1,195201,618,132.01,0.2,5.5,10.8
"CAS-BOT-BC38",1952,2,195202,618,14.23,2.7,9,15.3
"CAS-BOT-BC38",1952,3,195203,618,111.71,2.2,7.8,13.3
"CAS-BOT-BC38",1952,4,195204,618,29.32,6.3,13.7,21.2
"CAS-BOT-BC38",1952,5,195205,618,0,8.4,18.3,28.2
"CAS-BOT-BC38",1952,6,195206,618,0.06,8.9,18.4,27.9
"CAS-BOT-BC38",1952,7,195207,618,0,16.9,26.6,36.3
"CAS-BOT-BC38",1952,8,195208,618,0,15.2,25.4,35.5
"CAS-BOT-BC38",1952,9,195209,618,3.2,12.3,22.7,33.2
"CAS-BOT-BC38",1952,10,195210,618,0,11.5,20.1,28.6
"CAS-BOT-BC38",1952,11,195211,618,56,2.4,9.9,17.5
"CAS-BOT-BC38",1952,12,195212,618,120.71,2.1,7.8,13.5
"CAS-BOT-BC38",1953,1,195301,618,29.98,2.7,9.1,15.5
"CAS-BOT-BC38",1953,2,195302,618,0,0.4,8.3,16.2
"CAS-BOT-BC38",1953,3,195303,618,16.95,1.5,9.7,17.8
"CAS-BOT-BC38",1953,4,195304,618,30.32,4.1,12.6,21.2
"CAS-BOT-BC38",1953,5,195305,618,6.29,3.9,13.2,22.6
"CAS-BOT-BC38",1953,6,195306,618,0.78,9.4,18.8,28.2
"CAS-BOT-BC38",1953,7,195307,618,0,16.5,26.9,37.2
"CAS-BOT-BC38",1953,8,195308,618,0,13.4,23.1,32.8
"CAS-BOT-BC38",1953,9,195309,618,0,14,23.3,32.5
"CAS-BOT-BC38",1953,10,195310,618,0,7.3,16.7,26
"CAS-BOT-BC38",1953,11,195311,618,55.02,5.2,11.9,18.5
"CAS-BOT-BC38",1953,12,195312,618,4.06,-0.3,7.4,15.1
"CAS-BOT-BC38",1954,1,195401,618,84.09,0.8,6.9,13.1
"CAS-BOT-BC38",1954,2,195402,618,60.23,1.9,9.8,17.6
"CAS-BOT-BC38",1954,3,195403,618,80.33,2.2,8.6,15
"CAS-BOT-BC38",1954,4,195404,618,11.47,7.8,15.7,23.7
"CAS-BOT-BC38",1954,5,195405,618,2.41,8.7,18.6,28.4
"CAS-BOT-BC38",1954,6,195406,618,0.65,10.9,20.4,30
"CAS-BOT-BC38",1954,7,195407,618,0,16.8,26.8,36.8
"CAS-BOT-BC38",1954,8,195408,618,0,13.1,23,32.9
"CAS-BOT-BC38",1954,9,195409,618,0,10.8,21,31.1
"CAS-BOT-BC38",1954,10,195410,618,0,8.8,17.5,26.3
"CAS-BOT-BC38",1954,11,195411,618,27.37,4.5,11.8,19.2
"CAS-BOT-BC38",1954,12,195412,618,52.98,0.6,7,13.3
"CAS-BOT-BC38",1955,1,195501,618,102.32,-1.5,4.4,10.3
"CAS-BOT-BC38",1955,2,195502,618,52.84,0.1,7.2,14.2
"CAS-BOT-BC38",1955,3,195503,618,9.2,2.2,10,17.9
"CAS-BOT-BC38",1955,4,195504,618,35.61,2.3,10.7,19.1
"CAS-BOT-BC38",1955,5,195505,618,34.27,7.9,16.6,25.2
"CAS-BOT-BC38",1955,6,195506,618,0,10.3,20.3,30.4
"CAS-BOT-BC38",1955,7,195507,618,0,12.7,23.2,33.7
"CAS-BOT-BC38",1955,8,195508,618,0.4,16,26.6,37.3
"CAS-BOT-BC38",1955,9,195509,618,0,12.3,22.8,33.4
"CAS-BOT-BC38",1955,10,195510,618,0,9.9,18.7,27.4
"CAS-BOT-BC38",1955,11,195511,618,33.37,1.9,9.9,17.9
"CAS-BOT-BC38",1955,12,195512,618,172.72,2.3,8,13.7
"CAS-BOT-BC38",1956,1,195601,618,86.02,1.6,7.5,13.4
"CAS-BOT-BC38",1956,2,195602,618,19.44,-1.6,5.5,12.6
"CAS-BOT-BC38",1956,3,195603,618,0,1.5,10.1,18.6
"CAS-BOT-BC38",1956,4,195604,618,36.81,4.3,12.3,20.4
"CAS-BOT-BC38",1956,5,195605,618,23.33,7.4,16.5,25.6
"CAS-BOT-BC38",1956,6,195606,618,0,11.5,21.8,32.1
"CAS-BOT-BC38",1956,7,195607,618,0,15.4,25.5,35.7
"CAS-BOT-BC38",1956,8,195608,618,0,13.3,23.6,33.9
"CAS-BOT-BC38",1956,9,195609,618,0,12.4,22.7,32.9
"CAS-BOT-BC38",1956,10,195610,618,18.35,8.4,16.2,24
"CAS-BOT-BC38",1956,11,195611,618,0,1.9,11.6,21.3
"CAS-BOT-BC38",1956,12,195612,618,5.81,-0.4,8,16.3
"CAS-BOT-BC38",1957,1,195701,618,91.19,-1.6,5.1,11.8
"CAS-BOT-BC38",1957,2,195702,618,55.27,4.4,9.9,15.5
"CAS-BOT-BC38",1957,3,195703,618,23.73,3.6,10.7,17.7
"CAS-BOT-BC38",1957,4,195704,618,42.46,5.4,13.5,21.6
"CAS-BOT-BC38",1957,5,195705,618,32.69,7.3,15.7,24.1
"CAS-BOT-BC38",1957,6,195706,618,5.31,13.1,23.4,33.6
"CAS-BOT-BC38",1957,7,195707,618,0,15,25.8,36.6
"CAS-BOT-BC38",1957,8,195708,618,0,13.2,24,34.8
"CAS-BOT-BC38",1957,9,195709,618,0,12,22,32
"CAS-BOT-BC38",1957,10,195710,618,26.84,9.8,16.8,23.7
"CAS-BOT-BC38",1957,11,195711,618,15.49,2,9.6,17.3
"CAS-BOT-BC38",1957,12,195712,618,83.02,1,7.7,14.4
"CAS-BOT-BC38",1958,1,195801,618,64.93,0.2,7.5,14.9
"CAS-BOT-BC38",1958,2,195802,618,156.95,4,10.2,16.3
"CAS-BOT-BC38",1958,3,195803,618,143.24,1.9,7.9,13.9
"CAS-BOT-BC38",1958,4,195804,618,121.69,4.8,12.6,20.4
"CAS-BOT-BC38",1958,5,195805,618,14.72,9.2,18.3,27.4
"CAS-BOT-BC38",1958,6,195806,618,0,10.2,20,29.8
"CAS-BOT-BC38",1958,7,195807,618,0,14.8,24.9,35
"CAS-BOT-BC38",1958,8,195808,618,0.87,18.4,27.9,37.3
"CAS-BOT-BC38",1958,9,195809,618,27.43,12.9,22.8,32.6
"CAS-BOT-BC38",1958,10,195810,618,0,12.1,20.7,29.3
"CAS-BOT-BC38",1958,11,195811,618,6.46,4.3,12.1,19.8
"CAS-BOT-BC38",1958,12,195812,618,6.4,0.8,10.1,19.4
"CAS-BOT-BC38",1959,1,195901,618,52.01,3.1,9.2,15.2
"CAS-BOT-BC38",1959,2,195902,618,125.81,1.5,7.5,13.5
"CAS-BOT-BC38",1959,3,195903,618,0.43,4.8,12.8,20.7
"CAS-BOT-BC38",1959,4,195904,618,9.56,6.2,15.7,25.2
"CAS-BOT-BC38",1959,5,195905,618,3.11,7.1,16.2,25.2
"CAS-BOT-BC38",1959,6,195906,618,0,13.2,23.3,33.3
"CAS-BOT-BC38",1959,7,195907,618,0,18,28,38
"CAS-BOT-BC38",1959,8,195908,618,0,15.1,24.9,34.8
"CAS-BOT-BC38",1959,9,195909,618,26.32,11.9,21.4,30.8
"CAS-BOT-BC38",1959,10,195910,618,0,10.9,19.3,27.7
"CAS-BOT-BC38",1959,11,195911,618,0,1.8,12.1,22.4
"CAS-BOT-BC38",1959,12,195912,618,10.08,1.3,9.2,17
"CAS-BOT-BC38",1960,1,196001,618,69.29,-0.1,6.3,12.7
"CAS-BOT-BC38",1960,2,196002,618,97.08,1.6,7.9,14.2
"CAS-BOT-BC38",1960,3,196003,618,20.75,5,12.3,19.7
"CAS-BOT-BC38",1960,4,196004,618,32.54,4.9,13.4,21.8
"CAS-BOT-BC38",1960,5,196005,618,0.71,7.6,16.8,26
"CAS-BOT-BC38",1960,6,196006,618,0,15.1,25.5,35.8
"CAS-BOT-BC38",1960,7,196007,618,0,17.6,27.5,37.4
"CAS-BOT-BC38",1960,8,196008,618,0,14.6,25.2,35.9
"CAS-BOT-BC38",1960,9,196009,618,0,13.1,23.4,33.8
"CAS-BOT-BC38",1960,10,196010,618,9.24,9.1,17.3,25.5
"CAS-BOT-BC38",1960,11,196011,618,87.42,2.6,9.3,16.1
"CAS-BOT-BC38",1960,12,196012,618,25.31,0.4,7.2,14
"CAS-BOT-BC38",1961,1,196101,618,37.72,-1.3,7,15.4
"CAS-BOT-BC38",1961,2,196102,618,15.38,2.7,9.6,16.6
"CAS-BOT-BC38",1961,3,196103,618,21.61,2.4,9.7,16.9
"CAS-BOT-BC38",1961,4,196104,618,6.49,5.6,14.5,23.3
"CAS-BOT-BC38",1961,5,196105,618,11,6.2,15.2,24.2
"CAS-BOT-BC38",1961,6,196106,618,0,14.3,24.3,34.3
"CAS-BOT-BC38",1961,7,196107,618,0,17.1,27.3,37.4
"CAS-BOT-BC38",1961,8,196108,618,0,16.8,26.4,35.9
"CAS-BOT-BC38",1961,9,196109,618,0,10.9,21,31.1
"CAS-BOT-BC38",1961,10,196110,618,0,9.6,18.1,26.6
"CAS-BOT-BC38",1961,11,196111,618,51.08,2.1,10,17.9
"CAS-BOT-BC38",1961,12,196112,618,52.97,0.2,6.5,12.8
"CAS-BOT-BC38",1962,1,196201,618,49.75,-0.6,6.5,13.6
"CAS-BOT-BC38",1962,2,196202,618,231.39,1.9,7.4,12.9
"CAS-BOT-BC38",1962,3,196203,618,42.78,1.1,7.9,14.8
"CAS-BOT-BC38",1962,4,196204,618,0,6.7,15.7,24.6
"CAS-BOT-BC38",1962,5,196205,618,2.83,5.6,14.8,24.1
"CAS-BOT-BC38",1962,6,196206,618,0,11.4,21.8,32.2
"CAS-BOT-BC38",1962,7,196207,618,0,14.7,25.2,35.8
"CAS-BOT-BC38",1962,8,196208,618,0,14.3,24.6,35
"CAS-BOT-BC38",1962,9,196209,618,0,11.6,21.9,32.3
"CAS-BOT-BC38",1962,10,196210,618,13.85,9.4,17.1,24.8
"CAS-BOT-BC38",1962,11,196211,618,0,3.9,11.9,19.9
"CAS-BOT-BC38",1962,12,196212,618,44.42,1.8,9.4,17
"CAS-BOT-BC38",1963,1,196301,618,46.11,-1.7,5.7,13.2
"CAS-BOT-BC38",1963,2,196302,618,129.63,4.9,12.1,19.4
"CAS-BOT-BC38",1963,3,196303,618,64.84,0.9,8.9,16.8
"CAS-BOT-BC38",1963,4,196304,618,62.82,2.2,9.8,17.5
"CAS-BOT-BC38",1963,5,196305,618,12.42,7.1,16.1,25.1
"CAS-BOT-BC38",1963,6,196306,618,2.64,9.1,19.5,29.8
"CAS-BOT-BC38",1963,7,196307,618,0,12.8,23.5,34.2
"CAS-BOT-BC38",1963,8,196308,618,0,13.9,24.1,34.4
"CAS-BOT-BC38",1963,9,196309,618,7.61,11.8,21.9,32.1
"CAS-BOT-BC38",1963,10,196310,618,27.28,10.4,17.6,24.9
"CAS-BOT-BC38",1963,11,196311,618,67.15,2.4,9.5,16.7
"CAS-BOT-BC38",1963,12,196312,618,2.15,0.6,6,11.3
"CAS-BOT-BC38",1964,1,196401,618,43.9,-1.6,5.7,13.1
"CAS-BOT-BC38",1964,2,196402,618,1.78,0.9,8.5,16.2
"CAS-BOT-BC38",1964,3,196403,618,24.56,2.5,9.7,16.9
"CAS-BOT-BC38",1964,4,196404,618,19.91,5.2,13.1,21
"CAS-BOT-BC38",1964,5,196405,618,13.8,6.8,15.5,24.1
"CAS-BOT-BC38",1964,6,196406,618,1.39,10.9,20.6,30.3
"CAS-BOT-BC38",1964,7,196407,618,0,15.6,25.7,35.8
"CAS-BOT-BC38",1964,8,196408,618,0,15.5,25.3,35.1
"CAS-BOT-BC38",1964,9,196409,618,4.49,10.7,20.7,30.6
"CAS-BOT-BC38",1964,10,196410,618,31.47,12,20.2,28.4
"CAS-BOT-BC38",1964,11,196411,618,50.39,2.8,9.1,15.3
"CAS-BOT-BC38",1964,12,196412,618,56.41,2.9,8.4,13.8
"CAS-BOT-BC38",1965,1,196501,618,43.21,1.7,7.6,13.5
"CAS-BOT-BC38",1965,2,196502,618,17.56,2.7,9.9,17
"CAS-BOT-BC38",1965,3,196503,618,33.96,3.5,10.3,17.1
"CAS-BOT-BC38",1965,4,196504,618,77.62,6.3,12.9,19.6
"CAS-BOT-BC38",1965,5,196505,618,0,8.1,17.2,26.2
"CAS-BOT-BC38",1965,6,196506,618,0,9.8,19.2,28.5
"CAS-BOT-BC38",1965,7,196507,618,2.39,14.6,24.7,34.7
"CAS-BOT-BC38",1965,8,196508,618,0,15.4,25.1,34.9
"CAS-BOT-BC38",1965,9,196509,618,2.51,9.8,19.4,29
"CAS-BOT-BC38",1965,10,196510,618,0,10.6,19.4,28.2
"CAS-BOT-BC38",1965,11,196511,618,146.76,4.8,10.9,17
"CAS-BOT-BC38",1965,12,196512,618,72.03,0.3,6.2,12.1
"UCSB2234",1951,1,195101,1718,64.12,-5.5,1.4,8.3
"UCSB2234",1951,2,195102,1718,32.88,-4.8,2.2,9.2
"UCSB2234",1951,3,195103,1718,18.77,-3.7,4.3,12.2
"UCSB2234",1951,4,195104,1718,38.38,-0.6,8.4,17.5
"UCSB2234",1951,5,195105,1718,3.61,1.6,11.8,22
"UCSB2234",1951,6,195106,1718,0,5,15.8,26.5
"UCSB2234",1951,7,195107,1718,0,8.8,20.4,31.9
"UCSB2234",1951,8,195108,1718,0,7.6,19,30.4
"UCSB2234",1951,9,195109,1718,0,6,17.7,29.4
"UCSB2234",1951,10,195110,1718,18.43,0.9,10.8,20.6
"UCSB2234",1951,11,195111,1718,32.41,-1.9,5.1,12.1
"UCSB2234",1951,12,195112,1718,117.81,-5.6,0.1,5.9
"UCSB2234",1952,1,195201,1718,307.22,-7.6,-1.7,4.2
"UCSB2234",1952,2,195202,1718,4.73,-4.6,2,8.5
"UCSB2234",1952,3,195203,1718,191.47,-6.3,0,6.3
"UCSB2234",1952,4,195204,1718,48.51,-1.1,7.9,16.9
"UCSB2234",1952,5,195205,1718,0,4,13.7,23.3
"UCSB2234",1952,6,195206,1718,0,1.4,12.2,22.9
"UCSB2234",1952,7,195207,1718,9.14,9,20,31
"UCSB2234",1952,8,195208,1718,0,8.3,19.7,31.1
"UCSB2234",1952,9,195209,1718,1.14,6.4,17.2,28.1
"UCSB2234",1952,10,195210,1718,0,4.5,14.6,24.6
"UCSB2234",1952,11,195211,1718,68.35,-3.4,3.6,10.7
"UCSB2234",1952,12,195212,1718,102.63,-5.2,0.7,6.5
"UCSB2234",1953,1,195301,1718,40.21,-2.9,3.9,10.6
"UCSB2234",1953,2,195302,1718,0.08,-4.8,2.4,9.7
"UCSB2234",1953,3,195303,1718,14.18,-4.2,3.6,11.5
"UCSB2234",1953,4,195304,1718,35.38,-1.6,7.1,15.8
"UCSB2234",1953,5,195305,1718,2.3,-2.1,7.5,17.1
"UCSB2234",1953,6,195306,1718,0,2.5,12.7,23
"UCSB2234",1953,7,195307,1718,0,10.4,21.3,32.2
"UCSB2234",1953,8,195308,1718,0,5.9,17.7,29.5
"UCSB2234",1953,9,195309,1718,0,5.8,17,28.3
"UCSB2234",1953,10,195310,1718,0,0.9,11,21.1
"UCSB2234",1953,11,195311,1718,44.36,-0.9,6.4,13.8
"UCSB2234",1953,12,195312,1718,2.41,-4.5,2.3,9.1
"UCSB2234",1954,1,195401,1718,131.94,-5.6,1.1,7.7
"UCSB2234",1954,2,195402,1718,85.21,-1,6,12.9
"UCSB2234",1954,3,195403,1718,95.75,-4.4,2.5,9.5
"UCSB2234",1954,4,195404,1718,10.62,1.4,10.2,18.9
"UCSB2234",1954,5,195405,1718,0,3.5,13.5,23.5
"UCSB2234",1954,6,195406,1718,0,3.8,14.4,25
"UCSB2234",1954,7,195407,1718,0,9.9,20.9,31.9
"UCSB2234",1954,8,195408,1718,0,5,16.7,28.3
"UCSB2234",1954,9,195409,1718,0,4.4,15.8,27.1
"UCSB2234",1954,10,195410,1718,0,1.5,11.7,22
"UCSB2234",1954,11,195411,1718,23.14,0.2,7.5,14.8
"UCSB2234",1954,12,195412,1718,35.27,-4.6,1.4,7.5
"UCSB2234",1955,1,195501,1718,114.26,-7.1,-1.4,4.2
"UCSB2234",1955,2,195502,1718,54.19,-5.6,0.7,6.9
"UCSB2234",1955,3,195503,1718,9.87,-3.1,4.3,11.7
"UCSB2234",1955,4,195504,1718,42.57,-3,6,14.9
"UCSB2234",1955,5,195505,1718,76.44,0.8,10.3,19.7
"UCSB2234",1955,6,195506,1718,0,4.2,14.6,25.1
"UCSB2234",1955,7,195507,1718,0,6.9,17.9,28.9
"UCSB2234",1955,8,195508,1718,0.43,9.4,20.6,31.9
"UCSB2234",1955,9,195509,1718,0,6.5,17.3,28.2
"UCSB2234",1955,10,195510,1718,0,3.1,12.9,22.7
"UCSB2234",1955,11,195511,1718,31.98,-2,5.3,12.7
"UCSB2234",1955,12,195512,1718,74.34,-2.8,2.7,8.2
"UCSB2234",1956,1,195601,1718,167.94,-3.3,3.2,9.7
"UCSB2234",1956,2,195602,1718,23.69,-6.6,-0.1,6.5
"UCSB2234",1956,3,195603,1718,0,-2.8,5,12.8
"UCSB2234",1956,4,195604,1718,72.13,-1.6,6.8,15.1
"UCSB2234",1956,5,195605,1718,41.6,1.8,10.9,20.1
"UCSB2234",1956,6,195606,1718,0,5.4,16.2,26.9
"UCSB2234",1956,7,195607,1718,0,7.9,19,30.1
"UCSB2234",1956,8,195608,1718,0,5.5,17.2,28.9
"UCSB2234",1956,9,195609,1718,0,6.3,17.7,29.1
"UCSB2234",1956,10,195610,1718,3.82,0.4,9.8,19.3
"UCSB2234",1956,11,195611,1718,0,-1.1,6.7,14.5
"UCSB2234",1956,12,195612,1718,5.48,-2.8,3.8,10.5
"UCSB2234",1957,1,195701,1718,140.66,-6.8,-1.2,4.4
"UCSB2234",1957,2,195702,1718,50.18,-1.2,4.9,11
"UCSB2234",1957,3,195703,1718,53.88,-2.6,4,10.7
"UCSB2234",1957,4,195704,1718,36.93,-1,7.4,15.7
"UCSB2234",1957,5,195705,1718,28.89,-0.2,9.1,18.3
"UCSB2234",1957,6,195706,1718,3.71,7.2,17.7,28.1
"UCSB2234",1957,7,195707,1718,0,8.7,19.8,30.8
